country,country_code,year_week,age_group,new_cases,population,source,rate_14_day_per_100k
Spain,ES,2020-24,<15yr,114,6930117,"TESSy COVID-19, national weekly data",4.1
Spain,ES,2020-25,<15yr,148,6930117,"TESSy COVID-19, national weekly data",3.8
Spain,ES,2020-26,<15yr,225,6930117,"TESSy COVID-19, national weekly data",5.4
Spain,ES,2020-27,<15yr,265,6930117,"TESSy COVID-19, national weekly data",7.1
Spain,ES,2020-28,<15yr,604,6930117,"TESSy COVID-19, national weekly data",12.5
Spain,ES,2020-29,<15yr,1059,6930117,"TESSy COVID-19, national weekly data",24.0
Spain,ES,2020-30,<15yr,1862,6930117,"TESSy COVID-19, national weekly data",42.1
Spain,ES,2020-31,<15yr,2596,6930117,"TESSy COVID-19, national weekly data",64.3
Spain,ES,2020-32,<15yr,3516,6930117,"TESSy COVID-19, national weekly data",88.2
Spain,ES,2020-33,<15yr,4758,6930117,"TESSy COVID-19, national weekly data",119.4
Spain,ES,2020-34,<15yr,6082,6930117,"TESSy COVID-19, national weekly data",156.4
Spain,ES,2020-35,<15yr,7141,6930117,"TESSy COVID-19, national weekly data",190.8
Spain,ES,2020-36,<15yr,8105,6930117,"TESSy COVID-19, national weekly data",220.0
Spain,ES,2020-37,<15yr,10179,6930117,"TESSy COVID-19, national weekly data",263.8
Spain,ES,2020-38,<15yr,11787,6930117,"TESSy COVID-19, national weekly data",317.0
Spain,ES,2020-39,<15yr,10895,6930117,"TESSy COVID-19, national weekly data",327.3
Spain,ES,2020-40,<15yr,9118,6930117,"TESSy COVID-19, national weekly data",288.8
Spain,ES,2020-41,<15yr,9751,6930117,"TESSy COVID-19, national weekly data",272.3
Spain,ES,2020-42,<15yr,11142,6930117,"TESSy COVID-19, national weekly data",301.5
Spain,ES,2020-43,<15yr,16426,6930117,"TESSy COVID-19, national weekly data",397.8
Spain,ES,2020-44,<15yr,17114,6930117,"TESSy COVID-19, national weekly data",484.0
Spain,ES,2020-45,<15yr,15930,6930117,"TESSy COVID-19, national weekly data",476.8
Spain,ES,2020-46,<15yr,13317,6930117,"TESSy COVID-19, national weekly data",422.0
Spain,ES,2020-47,<15yr,9937,6930117,"TESSy COVID-19, national weekly data",335.5
Spain,ES,2020-48,<15yr,7104,6930117,"TESSy COVID-19, national weekly data",245.9
Spain,ES,2020-49,<15yr,6404,6930117,"TESSy COVID-19, national weekly data",194.9
Spain,ES,2020-50,<15yr,6162,6930117,"TESSy COVID-19, national weekly data",181.3
Spain,ES,2020-51,<15yr,8015,6930117,"TESSy COVID-19, national weekly data",204.6
Spain,ES,2020-52,<15yr,7645,6930117,"TESSy COVID-19, national weekly data",226.0
Spain,ES,2020-53,<15yr,9922,6930117,"TESSy COVID-19, national weekly data",253.5
Spain,ES,2021-01,<15yr,16611,6930117,"TESSy COVID-19, national weekly data",382.9
Spain,ES,2021-02,<15yr,26218,6930117,"TESSy COVID-19, national weekly data",618.0
Spain,ES,2021-03,<15yr,30461,6930117,"TESSy COVID-19, national weekly data",817.9
Spain,ES,2021-04,<15yr,23372,6930117,"TESSy COVID-19, national weekly data",776.8
Spain,ES,2020-05,15-24yr,2,4620483,"TESSy COVID-19, national weekly data",
Spain,ES,2020-06,15-24yr,4,4620483,"TESSy COVID-19, national weekly data",
Spain,ES,2020-07,15-24yr,1,4620483,"TESSy COVID-19, national weekly data",0.1
Spain,ES,2020-08,15-24yr,10,4620483,"TESSy COVID-19, national weekly data",0.2
Spain,ES,2020-09,15-24yr,64,4620483,"TESSy COVID-19, national weekly data",1.6
Spain,ES,2020-10,15-24yr,276,4620483,"TESSy COVID-19, national weekly data",7.4
Spain,ES,2020-11,15-24yr,810,4620483,"TESSy COVID-19, national weekly data",23.5
Spain,ES,2020-12,15-24yr,1016,4620483,"TESSy COVID-19, national weekly data",39.5
Spain,ES,2020-13,15-24yr,956,4620483,"TESSy COVID-19, national weekly data",42.7
Spain,ES,2020-14,15-24yr,790,4620483,"TESSy COVID-19, national weekly data",37.8
Spain,ES,2020-15,15-24yr,552,4620483,"TESSy COVID-19, national weekly data",29.0
Spain,ES,2020-16,15-24yr,417,4620483,"TESSy COVID-19, national weekly data",21.0
Spain,ES,2020-17,15-24yr,325,4620483,"TESSy COVID-19, national weekly data",16.1
Spain,ES,2020-18,15-24yr,199,4620483,"TESSy COVID-19, national weekly data",11.3
Spain,ES,2020-19,15-24yr,141,4620483,"TESSy COVID-19, national weekly data",7.4
Spain,ES,2020-20,15-24yr,264,4620483,"TESSy COVID-19, national weekly data",8.8
Spain,ES,2020-21,15-24yr,285,4620483,"TESSy COVID-19, national weekly data",11.9
Spain,ES,2020-22,15-24yr,290,4620483,"TESSy COVID-19, national weekly data",12.4
Spain,ES,2020-23,15-24yr,305,4620483,"TESSy COVID-19, national weekly data",12.9
Spain,ES,2020-24,15-24yr,233,4620483,"TESSy COVID-19, national weekly data",11.6
Spain,ES,2020-25,15-24yr,248,4620483,"TESSy COVID-19, national weekly data",10.4
Spain,ES,2020-26,15-24yr,360,4620483,"TESSy COVID-19, national weekly data",13.2
Spain,ES,2020-27,15-24yr,471,4620483,"TESSy COVID-19, national weekly data",18.0
Spain,ES,2020-28,15-24yr,1001,4620483,"TESSy COVID-19, national weekly data",31.9
Spain,ES,2020-29,15-24yr,2476,4620483,"TESSy COVID-19, national weekly data",75.3
Spain,ES,2020-30,15-24yr,2908,4620483,"TESSy COVID-19, national weekly data",116.5
Spain,ES,2020-31,15-24yr,3764,4620483,"TESSy COVID-19, national weekly data",144.4
Spain,ES,2020-32,15-24yr,5032,4620483,"TESSy COVID-19, national weekly data",190.4
Spain,ES,2020-33,15-24yr,6781,4620483,"TESSy COVID-19, national weekly data",255.7
Spain,ES,2020-34,15-24yr,8441,4620483,"TESSy COVID-19, national weekly data",329.4
Spain,ES,2020-35,15-24yr,9121,4620483,"TESSy COVID-19, national weekly data",380.1
Spain,ES,2020-36,15-24yr,9097,4620483,"TESSy COVID-19, national weekly data",394.3
Spain,ES,2020-37,15-24yr,9460,4620483,"TESSy COVID-19, national weekly data",401.6
Spain,ES,2020-38,15-24yr,9829,4620483,"TESSy COVID-19, national weekly data",417.5
Spain,ES,2020-39,15-24yr,9552,4620483,"TESSy COVID-19, national weekly data",419.5
Spain,ES,2020-40,15-24yr,9718,4620483,"TESSy COVID-19, national weekly data",417.1
Spain,ES,2020-41,15-24yr,12239,4620483,"TESSy COVID-19, national weekly data",475.2
Spain,ES,2020-42,15-24yr,15265,4620483,"TESSy COVID-19, national weekly data",595.3
Spain,ES,2020-43,15-24yr,20251,4620483,"TESSy COVID-19, national weekly data",768.7
Spain,ES,2020-44,15-24yr,18815,4620483,"TESSy COVID-19, national weekly data",845.5
Spain,ES,2020-45,15-24yr,15986,4620483,"TESSy COVID-19, national weekly data",753.2
Spain,ES,2020-46,15-24yr,12533,4620483,"TESSy COVID-19, national weekly data",617.2
Spain,ES,2020-47,15-24yr,8644,4620483,"TESSy COVID-19, national weekly data",458.3
Spain,ES,2020-48,15-24yr,6263,4620483,"TESSy COVID-19, national weekly data",322.6
Spain,ES,2020-49,15-24yr,5581,4620483,"TESSy COVID-19, national weekly data",256.3
Spain,ES,2020-50,15-24yr,6815,4620483,"TESSy COVID-19, national weekly data",268.3
Spain,ES,2020-51,15-24yr,8226,4620483,"TESSy COVID-19, national weekly data",325.5
Spain,ES,2020-52,15-24yr,8891,4620483,"TESSy COVID-19, national weekly data",370.5
Spain,ES,2020-53,15-24yr,13934,4620483,"TESSy COVID-19, national weekly data",494.0
Spain,ES,2021-01,15-24yr,24408,4620483,"TESSy COVID-19, national weekly data",829.8
Spain,ES,2021-02,15-24yr,28563,4620483,"TESSy COVID-19, national weekly data",1146.4
Spain,ES,2021-03,15-24yr,24609,4620483,"TESSy COVID-19, national weekly data",1150.8
Spain,ES,2021-04,15-24yr,15707,4620483,"TESSy COVID-19, national weekly data",872.5
Spain,ES,2020-05,25-49yr,27,16559904,"TESSy COVID-19, national weekly data",
Spain,ES,2020-06,25-49yr,18,16559904,"TESSy COVID-19, national weekly data",
Spain,ES,2020-07,25-49yr,51,16559904,"TESSy COVID-19, national weekly data",0.4
Spain,ES,2020-08,25-49yr,84,16559904,"TESSy COVID-19, national weekly data",0.8
Spain,ES,2020-09,25-49yr,519,16559904,"TESSy COVID-19, national weekly data",3.6
Spain,ES,2020-10,25-49yr,2512,16559904,"TESSy COVID-19, national weekly data",18.3
Spain,ES,2020-11,25-49yr,12227,16559904,"TESSy COVID-19, national weekly data",89.0
Spain,ES,2020-12,25-49yr,17469,16559904,"TESSy COVID-19, national weekly data",179.3
Spain,ES,2020-13,25-49yr,12056,16559904,"TESSy COVID-19, national weekly data",178.3
Spain,ES,2020-14,25-49yr,7708,16559904,"TESSy COVID-19, national weekly data",119.3
Spain,ES,2020-15,25-49yr,4886,16559904,"TESSy COVID-19, national weekly data",76.1
Spain,ES,2020-16,25-49yr,3115,16559904,"TESSy COVID-19, national weekly data",48.3
Spain,ES,2020-17,25-49yr,2089,16559904,"TESSy COVID-19, national weekly data",31.4
Spain,ES,2020-18,25-49yr,1288,16559904,"TESSy COVID-19, national weekly data",20.4
Spain,ES,2020-19,25-49yr,721,16559904,"TESSy COVID-19, national weekly data",12.1
Spain,ES,2020-20,25-49yr,1298,16559904,"TESSy COVID-19, national weekly data",12.2
Spain,ES,2020-21,25-49yr,1362,16559904,"TESSy COVID-19, national weekly data",16.1
Spain,ES,2020-22,25-49yr,1308,16559904,"TESSy COVID-19, national weekly data",16.1
Spain,ES,2020-23,25-49yr,1078,16559904,"TESSy COVID-19, national weekly data",14.4
Spain,ES,2020-24,25-49yr,872,16559904,"TESSy COVID-19, national weekly data",11.8
Spain,ES,2020-25,25-49yr,822,16559904,"TESSy COVID-19, national weekly data",10.2
Spain,ES,2020-26,25-49yr,1092,16559904,"TESSy COVID-19, national weekly data",11.6
Spain,ES,2020-27,25-49yr,1593,16559904,"TESSy COVID-19, national weekly data",16.2
Spain,ES,2020-28,25-49yr,3178,16559904,"TESSy COVID-19, national weekly data",28.8
Spain,ES,2020-29,25-49yr,5772,16559904,"TESSy COVID-19, national weekly data",54.0
Spain,ES,2020-30,25-49yr,7638,16559904,"TESSy COVID-19, national weekly data",81.0
Spain,ES,2020-31,25-49yr,10310,16559904,"TESSy COVID-19, national weekly data",108.4
Spain,ES,2020-32,25-49yr,14599,16559904,"TESSy COVID-19, national weekly data",150.4
Spain,ES,2020-33,25-49yr,19527,16559904,"TESSy COVID-19, national weekly data",206.1
Spain,ES,2020-34,25-49yr,24411,16559904,"TESSy COVID-19, national weekly data",265.3
Spain,ES,2020-35,25-49yr,26961,16559904,"TESSy COVID-19, national weekly data",310.2
Spain,ES,2020-36,25-49yr,28584,16559904,"TESSy COVID-19, national weekly data",335.4
Spain,ES,2020-37,25-49yr,29748,16559904,"TESSy COVID-19, national weekly data",352.2
Spain,ES,2020-38,25-49yr,30084,16559904,"TESSy COVID-19, national weekly data",361.3
Spain,ES,2020-39,25-49yr,28209,16559904,"TESSy COVID-19, national weekly data",352.0
Spain,ES,2020-40,25-49yr,25656,16559904,"TESSy COVID-19, national weekly data",325.3
Spain,ES,2020-41,25-49yr,30897,16559904,"TESSy COVID-19, national weekly data",341.5
Spain,ES,2020-42,25-49yr,39002,16559904,"TESSy COVID-19, national weekly data",422.1
Spain,ES,2020-43,25-49yr,53326,16559904,"TESSy COVID-19, national weekly data",557.5
Spain,ES,2020-44,25-49yr,52662,16559904,"TESSy COVID-19, national weekly data",640.0
Spain,ES,2020-45,25-49yr,46137,16559904,"TESSy COVID-19, national weekly data",596.6
Spain,ES,2020-46,25-49yr,36146,16559904,"TESSy COVID-19, national weekly data",496.9
Spain,ES,2020-47,25-49yr,26369,16559904,"TESSy COVID-19, national weekly data",377.5
Spain,ES,2020-48,25-49yr,19927,16559904,"TESSy COVID-19, national weekly data",279.6
Spain,ES,2020-49,25-49yr,18107,16559904,"TESSy COVID-19, national weekly data",229.7
Spain,ES,2020-50,25-49yr,21923,16559904,"TESSy COVID-19, national weekly data",241.7
Spain,ES,2020-51,25-49yr,26260,16559904,"TESSy COVID-19, national weekly data",291.0
Spain,ES,2020-52,25-49yr,28710,16559904,"TESSy COVID-19, national weekly data",331.9
Spain,ES,2020-53,25-49yr,40785,16559904,"TESSy COVID-19, national weekly data",419.7
Spain,ES,2021-01,25-49yr,69258,16559904,"TESSy COVID-19, national weekly data",664.5
Spain,ES,2021-02,25-49yr,85483,16559904,"TESSy COVID-19, national weekly data",934.4
Spain,ES,2021-03,25-49yr,79900,16559904,"TESSy COVID-19, national weekly data",998.7
Spain,ES,2021-04,25-49yr,47925,16559904,"TESSy COVID-19, national weekly data",771.9
Spain,ES,2020-05,50-64yr,22,9720981,"TESSy COVID-19, national weekly data",
Spain,ES,2020-06,50-64yr,12,9720981,"TESSy COVID-19, national weekly data",
Spain,ES,2020-07,50-64yr,41,9720981,"TESSy COVID-19, national weekly data",0.5
Spain,ES,2020-08,50-64yr,78,9720981,"TESSy COVID-19, national weekly data",1.2
Spain,ES,2020-09,50-64yr,414,9720981,"TESSy COVID-19, national weekly data",5.1
Spain,ES,2020-10,50-64yr,2340,9720981,"TESSy COVID-19, national weekly data",28.3
Spain,ES,2020-11,50-64yr,11912,9720981,"TESSy COVID-19, national weekly data",146.6
Spain,ES,2020-12,50-64yr,18071,9720981,"TESSy COVID-19, national weekly data",308.4
Spain,ES,2020-13,50-64yr,11685,9720981,"TESSy COVID-19, national weekly data",306.1
Spain,ES,2020-14,50-64yr,6773,9720981,"TESSy COVID-19, national weekly data",189.9
Spain,ES,2020-15,50-64yr,3857,9720981,"TESSy COVID-19, national weekly data",109.4
Spain,ES,2020-16,50-64yr,2264,9720981,"TESSy COVID-19, national weekly data",63.0
Spain,ES,2020-17,50-64yr,1433,9720981,"TESSy COVID-19, national weekly data",38.0
Spain,ES,2020-18,50-64yr,906,9720981,"TESSy COVID-19, national weekly data",24.1
Spain,ES,2020-19,50-64yr,482,9720981,"TESSy COVID-19, national weekly data",14.3
Spain,ES,2020-20,50-64yr,794,9720981,"TESSy COVID-19, national weekly data",13.1
Spain,ES,2020-21,50-64yr,860,9720981,"TESSy COVID-19, national weekly data",17.0
Spain,ES,2020-22,50-64yr,679,9720981,"TESSy COVID-19, national weekly data",15.8
Spain,ES,2020-23,50-64yr,533,9720981,"TESSy COVID-19, national weekly data",12.5
Spain,ES,2020-24,50-64yr,457,9720981,"TESSy COVID-19, national weekly data",10.2
Spain,ES,2020-25,50-64yr,391,9720981,"TESSy COVID-19, national weekly data",8.7
Spain,ES,2020-26,50-64yr,477,9720981,"TESSy COVID-19, national weekly data",8.9
Spain,ES,2020-27,50-64yr,666,9720981,"TESSy COVID-19, national weekly data",11.8
Spain,ES,2020-28,50-64yr,1171,9720981,"TESSy COVID-19, national weekly data",18.9
Spain,ES,2020-29,50-64yr,1939,9720981,"TESSy COVID-19, national weekly data",32.0
Spain,ES,2020-30,50-64yr,2607,9720981,"TESSy COVID-19, national weekly data",46.8
Spain,ES,2020-31,50-64yr,3763,9720981,"TESSy COVID-19, national weekly data",65.5
Spain,ES,2020-32,50-64yr,5246,9720981,"TESSy COVID-19, national weekly data",92.7
Spain,ES,2020-33,50-64yr,7412,9720981,"TESSy COVID-19, national weekly data",130.2
Spain,ES,2020-34,50-64yr,9706,9720981,"TESSy COVID-19, national weekly data",176.1
Spain,ES,2020-35,50-64yr,11654,9720981,"TESSy COVID-19, national weekly data",219.7
Spain,ES,2020-36,50-64yr,13272,9720981,"TESSy COVID-19, national weekly data",256.4
Spain,ES,2020-37,50-64yr,14232,9720981,"TESSy COVID-19, national weekly data",282.9
Spain,ES,2020-38,50-64yr,14694,9720981,"TESSy COVID-19, national weekly data",297.6
Spain,ES,2020-39,50-64yr,13199,9720981,"TESSy COVID-19, national weekly data",286.9
Spain,ES,2020-40,50-64yr,13362,9720981,"TESSy COVID-19, national weekly data",273.2
Spain,ES,2020-41,50-64yr,16985,9720981,"TESSy COVID-19, national weekly data",312.2
Spain,ES,2020-42,50-64yr,21511,9720981,"TESSy COVID-19, national weekly data",396.0
Spain,ES,2020-43,50-64yr,29486,9720981,"TESSy COVID-19, national weekly data",524.6
Spain,ES,2020-44,50-64yr,30396,9720981,"TESSy COVID-19, national weekly data",616.0
Spain,ES,2020-45,50-64yr,27188,9720981,"TESSy COVID-19, national weekly data",592.4
Spain,ES,2020-46,50-64yr,21324,9720981,"TESSy COVID-19, national weekly data",499.0
Spain,ES,2020-47,50-64yr,15178,9720981,"TESSy COVID-19, national weekly data",375.5
Spain,ES,2020-48,50-64yr,11143,9720981,"TESSy COVID-19, national weekly data",270.8
Spain,ES,2020-49,50-64yr,9984,9720981,"TESSy COVID-19, national weekly data",217.3
Spain,ES,2020-50,50-64yr,11652,9720981,"TESSy COVID-19, national weekly data",222.6
Spain,ES,2020-51,50-64yr,14410,9720981,"TESSy COVID-19, national weekly data",268.1
Spain,ES,2020-52,50-64yr,15695,9720981,"TESSy COVID-19, national weekly data",309.7
Spain,ES,2020-53,50-64yr,21920,9720981,"TESSy COVID-19, national weekly data",386.9
Spain,ES,2021-01,50-64yr,38402,9720981,"TESSy COVID-19, national weekly data",620.5
Spain,ES,2021-02,50-64yr,50684,9720981,"TESSy COVID-19, national weekly data",916.4
Spain,ES,2021-03,50-64yr,47063,9720981,"TESSy COVID-19, national weekly data",1005.5
Spain,ES,2021-04,50-64yr,28353,9720981,"TESSy COVID-19, national weekly data",775.8
Spain,ES,2020-05,65-79yr,11,6224691,"TESSy COVID-19, national weekly data",
Spain,ES,2020-06,65-79yr,23,6224691,"TESSy COVID-19, national weekly data",
Spain,ES,2020-07,65-79yr,47,6224691,"TESSy COVID-19, national weekly data",1.1
Spain,ES,2020-08,65-79yr,82,6224691,"TESSy COVID-19, national weekly data",2.1
Spain,ES,2020-09,65-79yr,518,6224691,"TESSy COVID-19, national weekly data",9.6
Spain,ES,2020-10,65-79yr,2608,6224691,"TESSy COVID-19, national weekly data",50.2
Spain,ES,2020-11,65-79yr,10556,6224691,"TESSy COVID-19, national weekly data",211.5
Spain,ES,2020-12,65-79yr,13357,6224691,"TESSy COVID-19, national weekly data",384.2
Spain,ES,2020-13,65-79yr,8182,6224691,"TESSy COVID-19, national weekly data",346.0
Spain,ES,2020-14,65-79yr,4660,6224691,"TESSy COVID-19, national weekly data",206.3
Spain,ES,2020-15,65-79yr,2957,6224691,"TESSy COVID-19, national weekly data",122.4
Spain,ES,2020-16,65-79yr,1798,6224691,"TESSy COVID-19, national weekly data",76.4
Spain,ES,2020-17,65-79yr,951,6224691,"TESSy COVID-19, national weekly data",44.2
Spain,ES,2020-18,65-79yr,635,6224691,"TESSy COVID-19, national weekly data",25.5
Spain,ES,2020-19,65-79yr,258,6224691,"TESSy COVID-19, national weekly data",14.3
Spain,ES,2020-20,65-79yr,378,6224691,"TESSy COVID-19, national weekly data",10.2
Spain,ES,2020-21,65-79yr,398,6224691,"TESSy COVID-19, national weekly data",12.5
Spain,ES,2020-22,65-79yr,330,6224691,"TESSy COVID-19, national weekly data",11.7
Spain,ES,2020-23,65-79yr,327,6224691,"TESSy COVID-19, national weekly data",10.6
Spain,ES,2020-24,65-79yr,266,6224691,"TESSy COVID-19, national weekly data",9.5
Spain,ES,2020-25,65-79yr,233,6224691,"TESSy COVID-19, national weekly data",8.0
Spain,ES,2020-26,65-79yr,190,6224691,"TESSy COVID-19, national weekly data",6.8
Spain,ES,2020-27,65-79yr,308,6224691,"TESSy COVID-19, national weekly data",8.0
Spain,ES,2020-28,65-79yr,472,6224691,"TESSy COVID-19, national weekly data",12.5
Spain,ES,2020-29,65-79yr,842,6224691,"TESSy COVID-19, national weekly data",21.1
Spain,ES,2020-30,65-79yr,1033,6224691,"TESSy COVID-19, national weekly data",30.1
Spain,ES,2020-31,65-79yr,1554,6224691,"TESSy COVID-19, national weekly data",41.6
Spain,ES,2020-32,65-79yr,2207,6224691,"TESSy COVID-19, national weekly data",60.4
Spain,ES,2020-33,65-79yr,3066,6224691,"TESSy COVID-19, national weekly data",84.7
Spain,ES,2020-34,65-79yr,4143,6224691,"TESSy COVID-19, national weekly data",115.8
Spain,ES,2020-35,65-79yr,5105,6224691,"TESSy COVID-19, national weekly data",148.6
Spain,ES,2020-36,65-79yr,6232,6224691,"TESSy COVID-19, national weekly data",182.1
Spain,ES,2020-37,65-79yr,6778,6224691,"TESSy COVID-19, national weekly data",209.0
Spain,ES,2020-38,65-79yr,6913,6224691,"TESSy COVID-19, national weekly data",219.9
Spain,ES,2020-39,65-79yr,6374,6224691,"TESSy COVID-19, national weekly data",213.5
Spain,ES,2020-40,65-79yr,6050,6224691,"TESSy COVID-19, national weekly data",199.6
Spain,ES,2020-41,65-79yr,7866,6224691,"TESSy COVID-19, national weekly data",223.6
Spain,ES,2020-42,65-79yr,10184,6224691,"TESSy COVID-19, national weekly data",290.0
Spain,ES,2020-43,65-79yr,14268,6224691,"TESSy COVID-19, national weekly data",392.8
Spain,ES,2020-44,65-79yr,14730,6224691,"TESSy COVID-19, national weekly data",465.9
Spain,ES,2020-45,65-79yr,13569,6224691,"TESSy COVID-19, national weekly data",454.6
Spain,ES,2020-46,65-79yr,10851,6224691,"TESSy COVID-19, national weekly data",392.3
Spain,ES,2020-47,65-79yr,7967,6224691,"TESSy COVID-19, national weekly data",302.3
Spain,ES,2020-48,65-79yr,5779,6224691,"TESSy COVID-19, national weekly data",220.8
Spain,ES,2020-49,65-79yr,5199,6224691,"TESSy COVID-19, national weekly data",176.4
Spain,ES,2020-50,65-79yr,6094,6224691,"TESSy COVID-19, national weekly data",181.4
Spain,ES,2020-51,65-79yr,7464,6224691,"TESSy COVID-19, national weekly data",217.8
Spain,ES,2020-52,65-79yr,7772,6224691,"TESSy COVID-19, national weekly data",244.8
Spain,ES,2020-53,65-79yr,11077,6224691,"TESSy COVID-19, national weekly data",302.8
Spain,ES,2021-01,65-79yr,17961,6224691,"TESSy COVID-19, national weekly data",466.5
Spain,ES,2021-02,65-79yr,24725,6224691,"TESSy COVID-19, national weekly data",685.8
Spain,ES,2021-03,65-79yr,23110,6224691,"TESSy COVID-19, national weekly data",768.5
Spain,ES,2021-04,65-79yr,14071,6224691,"TESSy COVID-19, national weekly data",597.3
